age,job,contact,food,beverage,number_yoy,favorite_continent,prev_destination,season,destination,member,period,transport,budget
24,doctor,email,Gelato,Orange,5,Oceania,Melbourne of Australia,spring,LA,3,5,plane,500000
24,student,letter,Gelato,Strawberry,2,Oceania,Melbourne of Australia,summer,LA,2,2,bicycle,290000
24,student,phone,kimchi,Strawberry,5,Oceania,Melbourne of Australia,spring,Hong Kong,3,4,bicycle,500000
24,student,phone,nasi goreng,Strawberry,4,Oceania,Melbourne of Australia,summer,Paris,1,3,plane,300000
24,driver,phone,kimchi,Tomato,30,Oceania,Melbourne of Australia,summer,Paris,3,5,walking,2000000
24,student,email,bulgogi,Tomato,4,Oceania,Melbourne of Australia,summer,Hong Kong,1,2,walking,300000
24,doctor,letter,Gelato,Watermelon,2,Oceania,Melbourne of Australia,autumn,Hawaii,1,6,walking,300000
30,bank clerk,letter,kimchi,Coffee,10,Oceania,Melbourne of Australia,spring,LA,2,17,plane,5000000
30,doctor,email,nasi goreng,Coffee,8,Oceania,Melbourne of Australia,summer,LA,2,17,plane,3000000
30,fisherman,letter,Masaman Curry,Coffee,2,Oceania,Melbourne of Australia,autumn,LA,1,21,bicycle,500000
30,driver,letter,Croissant Sandwich,Orange,2,Oceania,Melbourne of Australia,fall,Ho Chi Minh,1,16,walking,500000
30,nurse,email,Fish and Chips,Strawberry,30,Oceania,Melbourne of Australia,autumn,LA,1,16,walking,500000
30,engineer,email,Gelato,Watermelon,1,Oceania,Melbourne of Australia,spring,New York,1,16,bicycle,500000
37,designer,phone,Rice Noodles,Apple,6,Oceania,Melbourne of Australia,autumn,null,null,9,walking,4000000
37,engineer,email,kimchi,Apple,2,Oceania,Melbourne of Australia,spring,LA,5,9,bicycle,4000000
37,auther,email,nasi goreng,Coffee,20,Oceania,Melbourne of Australia,autumn,Hawaii,0,13,plane,4000000
37,firefighter,email,bulgogi,Coffee,30,Oceania,Melbourne of Australia,fall,Singapore,0,8,plane,4000000
37,lawyer,letter,sushi,Mango,3,Oceania,Melbourne of Australia,summer,Vancouver,0,8,ship,4000000
37,bank clerk,email,lasagne,Orange,20,Oceania,Melbourne of Australia,fall,Sydney,4,12,plane,4000000
47,model,phone,Som Tom,Apple,2,Oceania,Melbourne of Australia,summer,Sydney,0,9,bicycle,4000000
47,bank clerk,phone,null,Coffee,25,Oceania,Melbourne of Australia,spring,Hong Kong,7,16,plane,2000000
47,designer,email,Beijing duck,Coffee,24,Oceania,Melbourne of Australia,summer,New York,7,15,plane,300000
47,bank clerk,letter,null,Kiwi,29,Oceania,Melbourne of Australia,fall,Sydney,5,9,walking,500000
47,baker,letter,Chicken Rice,Orange,25,Oceania,Melbourne of Australia,spring,Vancouver,8,9,bicycle,2999968
47,designer,phone,lasagne,Orange,20,Oceania,Melbourne of Australia,summer,Prague,2,15,bicycle,2000000
47,model,letter,bulgogi,Orange,22,Oceania,Melbourne of Australia,fall,null,4,16,walking,300000
47,auther,email,ramen,Orange,7,Oceania,Melbourne of Australia,fall,Ho Chi Minh,0,16,plane,1500000
47,bank clerk,letter,tomyumgoong,Orange,24,Oceania,Melbourne of Australia,fall,Hong Kong,7,17,plane,3000000
47,engineer,email,lasagne,Strawberry,22,Oceania,Melbourne of Australia,summer,London,null,15,bicycle,1000000
47,farmer,letter,ramen,Strawberry,5,Oceania,Melbourne of Australia,spring,Vancouver,0,11,bicycle,1500000
47,engineer,email,Croissant Sandwich,Strawberry,25,Oceania,Melbourne of Australia,spring,Paris,8,17,bicycle,2999968
47,designer,letter,green curry,Watermelon,30,Oceania,Melbourne of Australia,fall,New York,0,2,plane,4000000
47,firefighter,letter,Som Tom,Watermelon,20,Oceania,Melbourne of Australia,summer,Sydney,0,17,walking,2000000
52,nurse,letter,satay,Strawberry,18,Oceania,Melbourne of Australia,summer,Ho Chi Minh,7,13,bicycle,300000
53,engineer,email,Beijing duck,Apple,20,Oceania,Melbourne of Australia,spring,Hong Kong,7,9,plane,1500000
53,doctor,email,Croissant Sandwich,Coffee,25,Oceania,Melbourne of Australia,autumn,Paris,7,11,bicycle,500000
53,firefighter,email,Masaman Curry,Coffee,29,Oceania,Melbourne of Australia,spring,LA,7,12,bicycle,1500000
53,model,letter,Croissant Sandwich,Coffee,25,Oceania,Melbourne of Australia,fall,Ho Chi Minh,7,9,plane,1000000
53,bank clerk,letter,null,Kiwi,26,Oceania,Melbourne of Australia,spring,Vancouver,7,9,bicycle,300000
53,designer,phone,Fish and Chips,Kiwi,22,Oceania,Melbourne of Australia,autumn,London,7,11,bicycle,1000000
53,bank clerk,email,Beijing duck,Mango,28,Oceania,Melbourne of Australia,fall,Tokyo,7,8,plane,1000000
53,engineer,email,Gelato,Mango,30,Oceania,Melbourne of Australia,fall,Paris,7,8,plane,1500000
53,bank clerk,letter,nasi goreng,Orange,25,Oceania,Melbourne of Australia,summer,Hong Kong,7,13,plane,500000
53,designer,letter,Croissant Sandwich,Orange,25,Oceania,Melbourne of Australia,fall,Singapore,7,9,bicycle,3000000
53,firefighter,phone,tomyumgoong,Strawberry,25,Oceania,Melbourne of Australia,autumn,Hawaii,7,9,bicycle,500000
53,fisherman,email,nasi goreng,Strawberry,18,Oceania,Melbourne of Australia,summer,New York,7,12,plane,3000000
54,dentist,letter,Fish and Chips,Apple,21,Oceania,Melbourne of Australia,fall,LA,7,16,plane,5000000
54,bank clerk,email,Masaman Curry,Banana,21,Oceania,Melbourne of Australia,summer,Ho Chi Minh,7,16,ship,5000000
54,farmer,email,Croissant Sandwich,Mango,26,Oceania,Melbourne of Australia,spring,London,7,14,bicycle,1500000
54,lawyer,email,Rice Noodles,Watermelon,22,Oceania,Melbourne of Australia,fall,Hawaii,7,16,bicycle,5000000
60,firefighter,email,satay,Coffee,18,Oceania,Melbourne of Australia,autumn,New York,8,8,plane,2999968
67,designer,email,ice cream,Apple,25,Oceania,Melbourne of Australia,summer,null,7,30,ship,2999968
67,lawyer,email,Fish and Chips,Apple,21,Oceania,Melbourne of Australia,fall,London,8,29,plane,2999968
67,model,phone,bulgogi,Coffee,21,Oceania,Melbourne of Australia,autumn,Ho Chi Minh,8,2,plane,2999968
67,model,email,Rice Noodles,Coffee,24,Oceania,Melbourne of Australia,summer,Tokyo,0,2,ship,5000000
67,bank clerk,email,lasagne,Grapefruit,25,Oceania,Melbourne of Australia,fall,LA,6,2,plane,5000000
67,bank clerk,email,kimchi,Kiwi,21,Oceania,Melbourne of Australia,spring,Sydney,8,27,bicycle,2999968
67,driver,phone,nasi goreng,Mango,22,Oceania,Melbourne of Australia,spring,London,6,28,bicycle,5000000
67,nurse,email,Croissant Sandwich,Mango,26,Oceania,Melbourne of Australia,fall,New York,7,28,walking,2999968
67,bank clerk,letter,tomyumgoong,Orange,21,Oceania,Melbourne of Australia,autumn,Hong Kong,8,2,plane,2999968
67,nurse,letter,tomyumgoong,Orange,25,Oceania,Melbourne of Australia,spring,LA,6,1,bicycle,300000
67,auther,email,kimchi,Orange,25,Oceania,Melbourne of Australia,spring,New York,7,26,plane,2999968
67,dentist,email,bulgogi,Orange,25,Oceania,Melbourne of Australia,autumn,Hawaii,7,2,bicycle,2999968
67,driver,email,Fish and Chips,Orange,24,Oceania,Melbourne of Australia,autumn,Singapore,0,1,plane,5000000
67,lawyer,email,bulgogi,Strawberry,26,Oceania,Melbourne of Australia,spring,New York,5,2,bicycle,1000000
67,engineer,phone,nasi goreng,Strawberry,25,Oceania,Melbourne of Australia,fall,LA,6,28,bicycle,2000000
68,farmer,phone,rendang,Kiwi,18,Oceania,Melbourne of Australia,fall,Hawaii,7,28,walking,2999968
70,doctor,letter,bulgogi,Apple,18,Oceania,Melbourne of Australia,summer,LA,5,1,bicycle,2000000
70,engineer,email,kimchi,Coffee,18,Oceania,Melbourne of Australia,spring,Paris,5,5,plane,3000000
73,designer,letter,Som Tom,Apple,18,Oceania,Melbourne of Australia,fall,LA,7,26,bicycle,2999968
73,doctor,phone,Croissant Sandwich,Apple,6,Oceania,Melbourne of Australia,autumn,Singapore,8,27,plane,2999968
73,model,letter,nasi goreng,Coffee,25,Oceania,Melbourne of Australia,fall,null,7,2,walking,2999968
73,auther,phone,sushi,Coffee,25,Oceania,Melbourne of Australia,fall,null,6,2,walking,5000000
73,driver,phone,Croissant Sandwich,Coffee,21,Oceania,Melbourne of Australia,fall,Sydney,7,3,bicycle,2999968
73,farmer,email,Gelato,Coffee,25,Oceania,Melbourne of Australia,fall,Paris,6,2,plane,3000000
73,bank clerk,letter,sushi,Grapefruit,25,Oceania,Melbourne of Australia,summer,London,8,1,plane,2999968
73,bank clerk,phone,ramen,Orange,11,Oceania,Melbourne of Australia,fall,New York,8,2,walking,2999968
73,designer,email,Croissant Sandwich,Orange,24,Oceania,Melbourne of Australia,spring,Hong Kong,8,1,bicycle,2999968
73,bank clerk,email,Fish and Chips,Watermelon,28,Oceania,Melbourne of Australia,fall,LA,7,2,plane,2999968
74,baker,letter,Croissant Sandwich,Apple,25,Oceania,Melbourne of Australia,fall,null,8,2,plane,2999968
74,engineer,phone,Masaman Curry,Apple,25,Oceania,Melbourne of Australia,summer,Prague,8,3,plane,2999968
74,dentist,letter,ice cream,Coffee,25,Oceania,Melbourne of Australia,summer,Sydney,8,3,walking,2999968
74,engineer,letter,Gelato,Kiwi,25,Oceania,Melbourne of Australia,autumn,London,8,4,bicycle,2999968
74,bank clerk,letter,Fish and Chips,Mango,28,Oceania,Melbourne of Australia,fall,Prague,8,30,plane,2999968
74,engineer,email,Gelato,Orange,26,Oceania,Melbourne of Australia,summer,Tokyo,8,28,walking,2999968
74,farmer,phone,Fish and Chips,Watermelon,20,Oceania,Melbourne of Australia,summer,Hong Kong,8,28,bicycle,2999968
74,firefighter,email,bulgogi,Watermelon,30,Oceania,Melbourne of Australia,fall,Tokyo,8,29,plane,2999968
74,nurse,email,ramen,Watermelon,23,Oceania,Melbourne of Australia,fall,Vancouver,8,28,walking,2999968
80,auther,email,bulgogi,Coffee,18,Oceania,Melbourne of Australia,fall,New York,6,3,bicycle,500000
82,bank clerk,letter,kimchi,Apple,21,Oceania,Melbourne of Australia,spring,Vancouver,7,3,plane,2999968
82,driver,phone,null,Coffee,25,Oceania,Melbourne of Australia,autumn,Sydney,8,1,walking,2999968
82,baker,email,sushi,Coffee,28,Oceania,Melbourne of Australia,fall,Paris,8,2,bicycle,2999968
82,bank clerk,phone,Fish and Chips,Coffee,22,Oceania,Melbourne of Australia,spring,Hong Kong,6,3,plane,300000
82,firefighter,phone,null,Coffee,24,Oceania,Melbourne of Australia,fall,LA,0,4,plane,500000
82,nurse,email,Croissant Sandwich,Coffee,20,Oceania,Melbourne of Australia,spring,Hawaii,7,2,plane,2999968
82,baker,email,Som Tom,Kiwi,25,Oceania,Melbourne of Australia,spring,LA,6,2,bicycle,1000000
82,baker,letter,sushi,Mango,18,Oceania,Melbourne of Australia,fall,LA,6,2,plane,300000
83,baker,letter,Beijing duck,Apple,26,Oceania,Melbourne of Australia,fall,Paris,8,28,plane,2999968
83,baker,letter,Fish and Chips,Apple,24,Oceania,Melbourne of Australia,autumn,Paris,7,2,bicycle,2999968
83,baker,phone,Masaman Curry,Coffee,24,Oceania,Melbourne of Australia,spring,Hong Kong,7,2,plane,2999968
83,baker,letter,kimchi,Coffee,25,Oceania,Melbourne of Australia,autumn,Vancouver,8,3,plane,2999968
83,baker,letter,kimchi,Coffee,24,Oceania,Melbourne of Australia,autumn,LA,7,2,plane,2999968
83,baker,email,ice cream,Grapefruit,25,Oceania,Melbourne of Australia,autumn,Vancouver,8,4,walking,2999968
83,baker,email,satay,Grapefruit,25,Oceania,Melbourne of Australia,summer,Singapore,7,2,ship,2999968
83,baker,email,Som Tom,Kiwi,29,Oceania,Melbourne of Australia,fall,New York,7,2,bicycle,2999968
83,baker,letter,nasi goreng,Mango,25,Oceania,Melbourne of Australia,spring,LA,8,1,plane,2999968
83,baker,phone,Som Tom,Orange,20,Oceania,Melbourne of Australia,spring,Sydney,8,2,plane,2999968
83,baker,email,Pad Thai,Strawberry,25,Oceania,Melbourne of Australia,fall,null,8,3,plane,2999968
83,baker,email,kimchi,Watermelon,25,Oceania,Melbourne of Australia,autumn,Hawaii,7,1,plane,2999968
83,baker,phone,satay,Watermelon,28,Oceania,Melbourne of Australia,fall,Prague,8,28,plane,2999968
10,student,email,bulgogi,Coffee,9,Europe,Paris of France,summer,null,4,2,plane,300000
10,student,phone,kimchi,Orange,4,Europe,Paris of France,summer,Hawaii,4,2,plane,310000
10,student,email,Pad Thai,Orange,3,Europe,Paris of France,autumn,London,5,1,walking,310000
10,student,letter,sushi,Orange,2,Europe,Paris of France,spring,Hawaii,4,2,bicycle,320000
10,student,letter,Gelato,Strawberry,20,Europe,Paris of France,spring,Prague,5,1,plane,340000
10,student,phone,Fish and Chips,Watermelon,6,Europe,Paris of France,autumn,London,4,2,bicycle,380000
14,student,email,Beijing duck,Apple,8,Europe,Paris of France,summer,null,5,6,walking,300000
14,student,letter,Croissant Sandwich,Apple,7,Europe,Paris of France,fall,Singapore,4,3,plane,350000
14,student,email,Croissant Sandwich,Apple,7,Europe,Paris of France,autumn,LA,5,2,plane,350000
14,student,letter,Beijing duck,Coffee,9,Europe,Paris of France,spring,Sydney,5,5,bicycle,350000
14,student,letter,Gelato,Coffee,4,Europe,Paris of France,spring,Jeju,5,2,plane,300000
14,student,letter,lasagne,Coffee,8,Europe,Paris of France,autumn,Prague,5,4,walking,320000
14,student,phone,Masaman Curry,Coffee,8,Europe,Paris of France,fall,Hawaii,4,4,plane,340000
14,student,letter,bulgogi,Orange,8,Europe,Paris of France,fall,Singapore,5,5,plane,300000
14,student,email,null,Orange,30,Europe,Paris of France,summer,London,4,6,ship,350000
14,student,letter,Pad Thai,Orange,5,Europe,Paris of France,spring,Sydney,4,2,plane,340000
14,student,email,Pad Thai,Orange,9,Europe,Paris of France,spring,Sydney,4,4,bicycle,300000
14,student,phone,Pad Thai,Orange,10,Europe,Paris of France,spring,Hong Kong,4,3,plane,380000
14,student,phone,Pad Thai,Orange,7,Europe,Paris of France,autumn,Hong Kong,4,4,plane,300000
14,student,email,sushi,Orange,9,Europe,Paris of France,fall,null,4,5,walking,310000
24,student,letter,nasi goreng,Banana,15,Europe,Paris of France,autumn,New York,8,4,walking,2999968
24,engineer,phone,kimchi,Coffee,8,Europe,Paris of France,spring,null,2,26,bicycle,290000
24,student,letter,bulgogi,Coffee,4,Europe,Paris of France,summer,London,1,3,walking,300000
24,student,letter,Croissant Sandwich,Coffee,9,Europe,Paris of France,fall,Paris,2,2,walking,290000
24,student,letter,null,Grapefruit,3,Europe,Paris of France,spring,null,2,4,bicycle,290000
24,bank clerk,letter,Croissant Sandwich,Kiwi,15,Europe,Paris of France,autumn,Sydney,1,6,plane,300000
24,student,letter,nasi goreng,Kiwi,30,Europe,Paris of France,autumn,LA,1,1,plane,300000
24,student,email,Beijing duck,Mango,6,Europe,Paris of France,spring,LA,1,1,plane,300000
24,driver,phone,Croissant Sandwich,Orange,15,Europe,Paris of France,autumn,Tokyo,2,5,bicycle,290000
24,student,email,bulgogi,Orange,15,Europe,Paris of France,spring,Hong Kong,1,2,plane,300000
24,student,phone,Gelato,Orange,10,Europe,Paris of France,fall,New York,1,1,bicycle,300000
24,student,email,kimchi,Orange,3,Europe,Paris of France,spring,Tokyo,1,1,bicycle,300000
24,student,email,Pad Thai,Orange,30,Europe,Paris of France,autumn,Jeju,2,3,bicycle,290000
24,student,phone,Pad Thai,Orange,15,Europe,Paris of France,spring,Prague,1,3,bicycle,300000
24,student,phone,Pad Thai,Orange,20,Europe,Paris of France,summer,Hawaii,2,1,plane,290000
24,student,phone,Pad Thai,Orange,20,Europe,Paris of France,summer,Vancouver,1,4,plane,300000
24,student,letter,sushi,Orange,20,Europe,Paris of France,autumn,Sydney,2,2,bicycle,290000
24,student,phone,sushi,Orange,1,Europe,Paris of France,summer,Hong Kong,1,1,plane,300000
24,student,phone,sushi,Orange,8,Europe,Paris of France,fall,Hawaii,2,2,plane,290000
24,student,email,Gelato,Strawberry,15,Europe,Paris of France,autumn,Hong Kong,3,3,walking,1000000
24,nurse,letter,tomyumgoong,Watermelon,15,Europe,Paris of France,spring,Singapore,3,5,plane,2000000
24,student,email,bulgogi,Watermelon,15,Europe,Paris of France,spring,Paris,2,4,plane,290000
24,student,letter,ice cream,Watermelon,15,Europe,Paris of France,fall,Ho Chi Minh,1,2,plane,300000
30,baker,phone,Pad Thai,Apple,1,Europe,Paris of France,summer,New York,2,9,bicycle,1000000
30,bank clerk,letter,null,Apple,10,Europe,Paris of France,summer,Hawaii,2,2,plane,500000
30,dentist,phone,Croissant Sandwich,Apple,8,Europe,Paris of France,spring,Hong Kong,1,9,plane,500000
30,firefighter,letter,bulgogi,Apple,4,Europe,Paris of France,summer,London,1,14,ship,500000
30,engineer,email,Croissant Sandwich,Apple,8,Europe,Paris of France,fall,Ho Chi Minh,1,9,bicycle,500000
30,designer,phone,bulgogi,Banana,5,Europe,Paris of France,fall,Tokyo,1,11,walking,500000
30,auther,email,Som Tom,Coffee,30,Europe,Paris of France,fall,New York,3,9,plane,1000000
30,bank clerk,email,lasagne,Coffee,1,Europe,Paris of France,summer,Hong Kong,8,5,bicycle,2999968
30,dentist,email,Beijing duck,Coffee,1,Europe,Paris of France,fall,Hong Kong,1,11,plane,500000
30,farmer,phone,kimchi,Coffee,9,Europe,Paris of France,spring,Ho Chi Minh,1,11,bicycle,500000
30,farmer,letter,sushi,Coffee,2,Europe,Paris of France,fall,New York,2,13,bicycle,3000000
30,model,phone,satay,Coffee,4,Europe,Paris of France,fall,Hawaii,2,6,bicycle,1500000
30,bank clerk,phone,sushi,Coffee,20,Europe,Paris of France,spring,Hawaii,2,9,bicycle,2000000
30,dentist,email,kimchi,Kiwi,9,Europe,Paris of France,fall,null,4,9,plane,2000000
30,firefighter,letter,tomyumgoong,Kiwi,2,Europe,Paris of France,summer,Hawaii,2,9,walking,1500000
30,bank clerk,letter,Croissant Sandwich,Orange,9,Europe,Paris of France,autumn,Paris,2,13,plane,2000000
30,engineer,phone,Fish and Chips,Orange,8,Europe,Paris of France,spring,Hawaii,1,16,plane,500000
30,bank clerk,phone,Croissant Sandwich,Orange,8,Europe,Paris of France,fall,Hawaii,1,9,plane,500000
30,driver,phone,Croissant Sandwich,Orange,9,Europe,Paris of France,fall,null,3,8,plane,300000
30,engineer,email,Som Tom,Strawberry,5,Europe,Paris of France,summer,Prague,1,15,walking,500000
30,model,letter,kimchi,Strawberry,9,Europe,Paris of France,fall,Vancouver,1,8,bicycle,500000
30,engineer,letter,Croissant Sandwich,Watermelon,20,Europe,Paris of France,spring,Paris,3,12,bicycle,500000
45,engineer,email,kimchi,Coffee,10,Europe,Paris of France,spring,New York,0,9,bicycle,4000000
47,baker,email,Croissant Sandwich,Apple,4,Europe,Paris of France,spring,Vancouver,0,11,plane,1000000
47,lawyer,email,bulgogi,Apple,21,Europe,Paris of France,autumn,LA,4,9,plane,5000000
47,model,email,sushi,Apple,22,Europe,Paris of France,autumn,New York,8,9,plane,2999968
47,nurse,email,bulgogi,Apple,3,Europe,Paris of France,summer,Prague,0,9,walking,4000000
47,auther,email,Beijing duck,Coffee,1,Europe,Paris of France,spring,Paris,0,3,plane,4000000
47,auther,phone,tomyumgoong,Coffee,6,Europe,Paris of France,fall,Ho Chi Minh,0,16,plane,500000
47,bank clerk,email,kimchi,Coffee,25,Europe,Paris of France,fall,Singapore,7,14,bicycle,500000
47,engineer,phone,Beijing duck,Coffee,3,Europe,Paris of France,spring,Jeju,0,12,bicycle,300000
47,fisherman,phone,bulgogi,Coffee,25,Europe,Paris of France,spring,London,3,17,plane,300000
47,engineer,letter,kimchi,Coffee,18,Europe,Paris of France,summer,Singapore,6,16,ship,5000000
47,nurse,email,satay,Coffee,25,Europe,Paris of France,autumn,Tokyo,3,14,bicycle,2000000
47,driver,email,Som Tom,Mango,9,Europe,Paris of France,spring,Singapore,0,9,bicycle,3000000
47,farmer,letter,tomyumgoong,Orange,3,Europe,Paris of France,spring,New York,0,13,plane,2000000
47,auther,email,nasi goreng,Orange,9,Europe,Paris of France,fall,Singapore,0,17,walking,2000000
47,bank clerk,phone,kimchi,Orange,30,Europe,Paris of France,autumn,Jeju,0,6,plane,4000000
47,bank clerk,phone,Gelato,Orange,20,Europe,Paris of France,summer,Tokyo,0,11,plane,300000
47,dentist,letter,nasi goreng,Orange,7,Europe,Paris of France,summer,Hong Kong,0,16,ship,3000000
47,designer,email,Som Tom,Orange,20,Europe,Paris of France,fall,Paris,0,8,bicycle,4000000
47,engineer,letter,Croissant Sandwich,Strawberry,21,Europe,Paris of France,fall,Ho Chi Minh,4,14,plane,2000000
47,baker,phone,lasagne,Watermelon,20,Europe,Paris of France,summer,Prague,0,13,ship,3000000
47,doctor,letter,ice cream,Watermelon,20,Europe,Paris of France,spring,null,0,12,plane,1000000
50,fisherman,letter,bulgogi,Apple,18,Europe,Paris of France,summer,New York,null,9,walking,500000
50,lawyer,email,rendang,Tomato,26,Europe,Paris of France,spring,Prague,4,9,bicycle,3000000
54,driver,letter,ice cream,Coffee,21,Europe,Paris of France,fall,Singapore,7,17,walking,2000000
54,nurse,email,satay,Coffee,20,Europe,Paris of France,fall,Hong Kong,7,17,walking,1500000
54,designer,letter,Beijing duck,Coffee,25,Europe,Paris of France,autumn,Paris,0,11,walking,1500000
54,designer,email,ice cream,Coffee,25,Europe,Paris of France,spring,Sydney,6,15,plane,1000000
54,designer,email,satay,Grapefruit,18,Europe,Paris of France,spring,Singapore,0,9,bicycle,3000000
54,bank clerk,letter,kimchi,Coffee,25,Europe,Paris of France,spring,Hong Kong,3,9,bicycle,1000000
54,bank clerk,phone,null,Coffee,25,Europe,Paris of France,autumn,New York,4,9,walking,3000000
54,designer,email,ramen,Kiwi,29,Europe,Paris of France,spring,Tokyo,7,15,plane,2000000
54,engineer,email,kimchi,Mango,29,Europe,Paris of France,spring,Singapore,7,16,plane,300000
54,model,phone,Som Tom,Mango,19,Europe,Paris of France,autumn,LA,7,16,plane,1500000
54,model,email,Croissant Sandwich,Strawberry,21,Europe,Paris of France,autumn,Prague,7,17,walking,1500000
54,model,letter,tomyumgoong,Strawberry,18,Europe,Paris of France,summer,null,7,16,plane,1000000
54,nurse,email,Rice Noodles,Strawberry,18,Europe,Paris of France,autumn,Paris,0,15,bicycle,2000000
68,auther,phone,nasi goreng,Apple,18,Europe,Paris of France,spring,Prague,7,4,plane,2999968
68,baker,email,bulgogi,Apple,25,Europe,Paris of France,fall,Hong Kong,7,2,plane,2999968
68,farmer,email,Gelato,Apple,25,Europe,Paris of France,fall,Hawaii,8,26,bicycle,2999968
68,engineer,email,Fish and Chips,Apple,29,Europe,Paris of France,spring,Ho Chi Minh,7,2,bicycle,2999968
68,engineer,email,ice cream,Coffee,30,Europe,Paris of France,fall,Sydney,7,28,walking,2999968
68,bank clerk,email,Rice Noodles,Coffee,18,Europe,Paris of France,fall,null,6,2,plane,1500000
68,designer,letter,nasi goreng,Coffee,20,Europe,Paris of France,fall,Paris,1,1,plane,500000
68,baker,letter,nasi goreng,Grapefruit,24,Europe,Paris of France,autumn,LA,7,3,plane,2999968
68,bank clerk,email,lasagne,Grapefruit,29,Europe,Paris of France,spring,Paris,6,27,bicycle,500000
68,auther,email,Gelato,Kiwi,18,Europe,Paris of France,fall,Jeju,7,2,bicycle,2999968
68,bank clerk,phone,Beijing duck,Coffee,19,Europe,Paris of France,autumn,New York,2,1,plane,1500000
68,driver,phone,ramen,Kiwi,24,Europe,Paris of France,summer,Ho Chi Minh,7,3,walking,2999968
68,driver,email,tomyumgoong,Kiwi,26,Europe,Paris of France,fall,Jeju,7,28,plane,2999968
68,designer,email,Chicken Rice,Orange,24,Europe,Paris of France,spring,Singapore,7,2,bicycle,2999968
68,bank clerk,phone,null,Orange,28,Europe,Paris of France,summer,Singapore,7,30,bicycle,2999968
68,engineer,letter,lasagne,Strawberry,25,Europe,Paris of France,spring,Sydney,7,2,plane,2999968
68,model,email,sushi,Strawberry,25,Europe,Paris of France,autumn,LA,8,29,plane,2999968
70,engineer,letter,kimchi,Coffee,20,Europe,Paris of France,spring,Ho Chi Minh,0,1,plane,2000000
70,nurse,email,nasi goreng,Coffee,25,Europe,Paris of France,spring,New York,6,3,plane,1000000
70,bank clerk,phone,Gelato,Watermelon,18,Europe,Paris of France,autumn,Jeju,5,9,walking,300000
74,designer,email,kimchi,Mango,22,Europe,Paris of France,summer,New York,8,1,ship,2999968
75,bank clerk,email,Pad Thai,Coffee,25,Europe,Paris of France,fall,London,7,1,walking,2999968
75,bank clerk,email,ice cream,Coffee,22,Europe,Paris of France,summer,Singapore,7,27,plane,2999968
75,dentist,email,bulgogi,Coffee,25,Europe,Paris of France,spring,London,7,2,plane,2999968
75,nurse,phone,Pad Thai,Coffee,21,Europe,Paris of France,spring,Hawaii,7,28,bicycle,2999968
75,model,email,Rice Noodles,Kiwi,21,Europe,Paris of France,spring,null,7,30,plane,2999968
75,bank clerk,email,nasi goreng,Mango,26,Europe,Paris of France,summer,Prague,7,26,bicycle,2999968
75,baker,letter,Gelato,Orange,25,Europe,Paris of France,summer,Ho Chi Minh,7,2,ship,2999968
75,bank clerk,email,Beijing duck,Orange,21,Europe,Paris of France,spring,Hong Kong,7,28,bicycle,2999968
75,driver,letter,nasi goreng,Orange,18,Europe,Paris of France,autumn,New York,1,28,plane,500000
75,engineer,email,ramen,Orange,25,Europe,Paris of France,summer,Jeju,7,2,plane,2999968
75,dentist,letter,bulgogi,Orange,18,Europe,Paris of France,summer,Jeju,7,2,plane,2999968
75,dentist,phone,Chicken Rice,Tomato,18,Europe,Paris of France,summer,Jeju,7,2,walking,2999968
75,designer,letter,null,Watermelon,21,Europe,Paris of France,autumn,Tokyo,7,29,plane,2999968
80,bank clerk,phone,Beijing duck,Orange,24,Europe,Paris of France,spring,LA,0,1,bicycle,500000
81,designer,letter,ramen,Apple,25,Europe,Paris of France,summer,Ho Chi Minh,7,4,walking,2999968
81,designer,phone,tomyumgoong,Coffee,18,Europe,Paris of France,autumn,Hawaii,7,29,plane,2999968
81,designer,phone,bulgogi,Coffee,25,Europe,Paris of France,spring,Ho Chi Minh,7,28,plane,2999968
81,farmer,email,Pad Thai,Coffee,18,Europe,Paris of France,spring,New York,7,30,plane,2999968
81,baker,letter,nasi goreng,Mango,25,Europe,Paris of France,summer,New York,7,2,plane,2999968
81,baker,email,Gelato,Orange,4,Europe,Paris of France,autumn,Tokyo,7,28,bicycle,2999968
81,auther,letter,kimchi,Orange,25,Europe,Paris of France,spring,Prague,7,28,bicycle,2999968
82,driver,email,Som Tom,Apple,18,Europe,Paris of France,summer,Tokyo,6,2,bicycle,500000
82,farmer,email,Croissant Sandwich,Apple,18,Europe,Paris of France,fall,Singapore,8,29,plane,2999968
82,bank clerk,email,Croissant Sandwich,Coffee,19,Europe,Paris of France,spring,Jeju,7,2,bicycle,2999968
82,engineer,letter,Beijing duck,Coffee,18,Europe,Paris of France,fall,Vancouver,8,28,walking,2999968
82,baker,email,Fish and Chips,Coffee,18,Europe,Paris of France,spring,Hawaii,7,26,bicycle,2999968
82,baker,letter,Som Tom,Orange,18,Europe,Paris of France,autumn,null,8,27,bicycle,2999968
82,baker,email,nasi goreng,Tomato,18,Europe,Paris of France,summer,Jeju,8,1,walking,2999968
92,farmer,phone,Rice Noodles,Apple,25,Europe,Paris of France,autumn,Hawaii,6,2,plane,1500000
93,farmer,letter,kimchi,Mango,2,Europe,Paris of France,summer,Jeju,7,26,walking,2999968
94,farmer,phone,kimchi,Orange,22,Europe,Paris of France,autumn,Sydney,8,27,plane,2999968
105,farmer,email,Rice Noodles,Orange,2,Europe,Paris of France,summer,New York,7,2,ship,2999968
